Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
07.08.2026,03:08:44,152322,0.109438,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,152428,0.10637,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,152534,0.103301,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,152640,0.104324,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,152746,0.113529,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,152852,0.109438,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,152958,0.125803,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,153064,0.122734,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,153170,0.130916,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,153276,0.145235,0,0,0,-7,0,90,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:08:44,153382,0.142167,-2.8,0,0.07,-7.0625,-2.375,91.0625,0,0,0,0,0,0,1000,-50,-19.39747
07.08.2026,03:08:44,153488,0.147281,1.854591,-0.67,-2.05,-7.25,-15.9375,92.4375,-0.142761,0,0,-0.014276,0,0,1000,-50,-17.80769
07.08.2026,03:08:44,153594,0.176942,0.019697,-1.39,-1.68,-7.6875,-11.6875,93.875,-0.15878,0,0,-0.030154,0,0,1000,-50,-16.04343
07.08.2026,03:08:44,153700,0.233195,-0.15661,-1.92,-2.1,-7.9375,-5.625,95.375,-0.004705,0,0,-0.042111,0,0,1000,-50,-13.94958
07.08.2026,03:08:44,153807,0.272061,1.023542,-1.09,-1.66,-8.375,-2.6875,95.75,0.049242,0,0,-0.037187,0,0,1000,-50,-9.799477
07.08.2026,03:08:44,153913,0.368202,-0.288042,-0.67,-0.64,-9.3125,-5.75,95.375,0.099254,0,0,-0.027262,0,0,1000,-50,-1.056549
07.08.2026,03:08:44,154019,0.462299,0.888767,0.2,-1.03,-10.1875,-6.9375,95.125,0.1113,0,0,-0.016132,0,0,1000,-50,0.976967
07.08.2026,03:08:44,154125,0.539007,0.438308,1.91,0.44,-10.5,-9.6875,95.125,0.213919,0,0,0.00526,0,0,1000,-50,7.429001
07.08.2026,03:08:44,154231,0.622876,1.350052,1.46,0.72,-10.375,-11.375,95.625,0.256748,0,0,0.030935,0,0,1000,-50,6.809105
07.08.2026,03:08:44,154337,0.704699,1.378987,1.57,0.25,-10.5625,-13.8125,96.5,0.344096,0,0,0.065345,0,0,1025,-50,9.788803
07.08.2026,03:08:44,154443,0.746633,-0.814021,1.41,1.34,-10.875,-19.125,97.3125,0.404511,0,0,0.105796,0,0,1050,-50,11.24452
07.08.2026,03:08:44,154549,0.808,1.663794,0.39,0.45,-11.1875,-12.625,98.0625,0.38551,0,0,0.144347,0,0,1080,-50,14.49575
07.08.2026,03:08:44,154655,0.850957,1.170682,0.79,0.78,-11.9375,-11.5625,98,0.459694,0,0,0.190316,0,0,1105,-50,15.7753
07.08.2026,03:08:44,154761,0.887777,0.842186,-0.7,-0.16,-12.125,-12,97.375,0.538383,0,0,0.244154,0,0,1130,-50,18.92881
07.08.2026,03:08:44,154867,0.922552,1.157271,0.27,0.32,-11.75,-10,96.6875,0.561296,0,0,0.300284,0,0,1160,-50,18.73112
07.08.2026,03:08:44,154973,0.947098,0.61343,-0.04,0.59,-11.3125,-10.3125,269.5625,0.644355,0,0,0.36472,0,0,1185,-2.84375,17.99198
07.08.2026,03:08:44,155079,0.968577,0.886723,0.61,0.37,-10.9375,-10.3125,267.8125,0.686954,0,0,0.433415,0,0,1210,-10.15625,16.68005
07.08.2026,03:08:44,155185,0.984941,-0.163134,0.13,0.42,-10.6875,-15.0625,264.8125,0.757429,0,0,0.509158,0,0,1240,-22.46875,16.45449
07.08.2026,03:08:44,155291,0.989033,0.582067,-0.06,0.19,-10.6875,-13.375,263.0625,0.791822,0,0,0.58834,0,0,1265,-28.84375,16.9511
07.08.2026,03:08:44,155397,0.998238,1.710335,0.08,-0.33,-10.875,-8.25,261.75,0.803201,0,0,0.66866,0,0,1290,-34.40625,18.64888
07.08.2026,03:08:44,155503,1.001306,0.412284,0.88,0.45,-10.75,-7.75,260.75,0.946282,0,0,0.850423,0,0,1315,-37.625,17.22498
07.08.2026,03:08:44,155609,1.010511,1.652676,-0.33,-0.59,-10.125,-4.375,260,0.955834,0,0,0.946006,0,0,1345,-39,16.74717
07.08.2026,03:08:44,155715,1.014602,0.209664,0.71,0.59,-9.4375,-4.5,258.0625,1.076437,0,0,1.05365,0,0,1370,-44.25,14.43581
07.08.2026,03:08:44,155821,1.007443,0.410905,0.7,0.22,-9.125,-6.5,255.625,1.068711,0,0,1.160521,0,0,1395,-50,13.27332
07.08.2026,03:08:44,155927,1.009488,1.897616,-0.14,-0.63,-9.0625,-6.25,254.875,1.10669,0,0,1.27119,0,0,1425,-50,12.59489
07.08.2026,03:08:44,156033,0.992101,1.407614,-0.62,-0.13,-8.9375,-5.875,255.875,1.209001,0,0,1.39209,0,0,1450,-50,10.86981
07.08.2026,03:08:44,156139,0.9696,1.11061,0.35,-0.29,-8.9375,-5.8125,259.4375,1.285919,0,0,1.520682,0,0,1475,-43.03125,10.74707
07.08.2026,03:08:44,156245,0.977782,1.025508,0.26,-0.27,-9.125,-5.4375,262.375,1.34877,0,0,1.655559,0,0,1505,-27.84375,13.04315
07.08.2026,03:08:44,156351,0.970623,0.131914,-0.07,0.1,-8.375,-6.5,263.75,1.402293,0,0,1.795788,0,0,1530,-24.21875,7.636803
07.08.2026,03:08:44,156457,0.947098,0.802785,0.58,-0.13,-7.6875,-6.0625,263.9375,1.42143,0,0,1.937931,0,0,1550,-24.40625,4.595261
07.08.2026,03:08:44,156563,0.937893,0.162009,0.77,-0.34,-7.75,-5.3125,263.5625,1.457552,0,0,2.083686,0,0,1550,-25.75,4.665691
07.08.2026,03:08:44,156669,0.908233,0.354189,0.63,-0.52,-7,-3.125,263.4375,1.466085,0,0,2.230295,0,0,1550,-26.25,3.257744
07.08.2026,03:08:44,156775,0.899028,0.286742,0.04,-0.39,-6.25,-2.25,263.5,1.471076,0,0,2.377403,0,0,1550,-26,1.037857
07.08.2026,03:08:44,156881,0.878572,0.256092,-1.77,-0.05,-6.1875,0,263.5625,1.503721,0,0,2.527775,0,0,1550,-25.59375,-0.393974
07.08.2026,03:08:44,156987,0.843797,1.692456,-0.52,-1.08,-7.3125,2.3125,261.8125,1.47425,0,0,2.6752,0,0,1550,-32.75,1.967236
07.08.2026,03:08:44,157093,0.829478,-0.008115,-0.8,0.11,-9,-1.625,256.8125,1.592014,0,0,2.834401,0,0,1550,-46.75,5.998016
07.08.2026,03:08:44,157199,0.793681,0.439784,-0.83,0.05,-10.1875,-1.625,254.1875,1.545442,0,0,2.988945,0,0,1550,-50,7.480831
07.08.2026,03:08:44,157305,0.741519,0.647975,0.52,-0.94,-11.4375,-1,253.4375,1.632957,0,0,3.310676,0,0,1550,-50,11.08081
07.08.2026,03:08:44,157411,0.756861,1.7348,0.64,-1.06,-11.75,2.125,254,1.720625,0,0,3.482739,0,0,1550,-50,13.01719
07.08.2026,03:08:44,157517,0.74561,0.746743,1.25,-0.09,-11.4375,1,255.375,1.785614,0,0,3.6613,0,0,1550,-50,10.57053
07.08.2026,03:08:44,157623,0.739473,-0.521058,0.54,-0.04,-11.25,-0.25,258.25,1.812151,0,0,3.842515,0,0,1550,-47.65625,10.90464
07.08.2026,03:08:44,157729,0.722086,0.489366,-0.45,-0.69,-10.8125,-0.25,261,1.817793,0,0,4.024294,0,0,1550,-33.96875,9.125095
07.08.2026,03:08:44,157835,0.700607,0.115815,-2.46,-0.84,-10.125,-1.5625,263.25,1.856955,0,0,4.20999,0,0,1550,-25.125,6.256325
07.08.2026,03:08:44,157941,0.692425,0.946103,-2.27,-0.93,-9.25,-1.0625,264.75,1.861138,0,0,4.396104,0,0,1550,-19.75,3.511425
07.08.2026,03:08:44,158047,0.705721,0.279032,-1.53,-0.54,-9.125,-6.5625,265.9375,1.927891,0,0,4.588893,0,0,1550,-16.25,3.884159
07.08.2026,03:08:44,158153,0.686288,-0.245261,-0.98,0.33,-11.1875,-21.25,267.1875,1.966977,0,0,4.785591,0,0,1550,-12.5,7.763695
07.08.2026,03:08:44,158259,0.670947,-0.273718,-0.87,0.31,-14.4375,-31.875,268.75,1.953729,0,0,4.980964,0,0,1550,-7,14.79314
07.08.2026,03:08:44,158365,0.615716,-0.159577,-0.92,0.39,-18.0625,-36.625,270.4375,1.918961,0,0,5.17286,0,0,1550,3,22.54182
07.08.2026,03:08:44,158471,0.625944,0.303411,-0.66,-0.02,-20.1875,-34.4375,271.8125,1.896174,0,0,5.362477,0,0,1550,8.65625,34.62311
07.08.2026,03:08:44,158577,0.622876,0.474289,-0.61,-0.47,-22,-25.0625,273.1875,1.892898,0,0,5.551767,0,0,1550,12.03125,39.31467
07.08.2026,03:08:44,158683,0.617762,0.842859,-0.59,-0.71,-22.6875,-17.4375,274.0625,1.909784,0,0,5.742746,0,0,1550,17.1875,40
07.08.2026,03:08:44,158789,0.638218,1.097174,-0.55,-0.51,-23.25,-13.5625,275,1.962631,0,0,5.939009,0,0,1550,20.9375,40
07.08.2026,03:08:44,158895,0.650491,1.318301,-0.57,-0.64,-23.25,-12.3125,276.625,2.040137,0,0,6.143023,0,0,1550,27.90625,40
07.08.2026,03:08:44,159001,0.675038,0.649015,-0.5,-0.48,-23.8125,-16.5,278.3125,2.143953,0,0,6.569075,0,0,1550,33.25,40
07.08.2026,03:08:44,159107,0.707767,0.592047,-0.57,-0.02,-24.5,-23.6875,280.375,2.156406,0,0,6.784715,0,0,1550,39.75,40
07.08.2026,03:08:44,159213,0.737428,-0.069204,-0.41,0.17,-24.875,-27.3125,281.5,2.15502,0,0,7.000217,0,0,1550,45,40
