Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
07.08.2026,03:21:00,74306,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,74412,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,74518,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,74624,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,74730,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,74836,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,74942,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,75048,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,75154,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,75260,0,0,0,0,-7,0,90,0,0,0,0,0,0,1000,-50,-40
07.08.2026,03:21:00,75366,0,-0.21,-0.11,-0.39,-7.1875,0.625,89.625,0,0,0,0,0,0,1000,-50,-23.625
07.08.2026,03:21:00,75472,0,-0.099599,0.04,-0.52,-6.625,-0.625,89.25,-0.012463,0,0,-0.001246,0,0,1000,-50,-25.125
07.08.2026,03:21:00,75578,0,0.120944,0.13,-0.4,-6.6875,-0.125,88.9375,-0.016897,0,0,-0.002936,0,0,1000,-50,-24.78125
07.08.2026,03:21:00,75684,0,0.081093,0.19,-0.32,-7,-0.3125,88.6875,-0.004631,0,0,-0.003399,0,0,1000,-50,-23.875
07.08.2026,03:21:00,75790,0,-0.239097,0.34,-0.3,-7.25,-0.5625,88.625,0.005914,0,0,-0.002808,0,0,1000,-50,-22.9375
07.08.2026,03:21:00,75896,0,-0.218971,0.3,-0.4,-7.5625,-0.6875,88.3125,-0.003925,0,0,-0.0032,0,0,1000,-50,-22
07.08.2026,03:21:00,76002,0,-0.478045,0.19,0,-7.75,-0.875,87.4375,-0.058479,0,0,-0.011926,0,0,1000,-50,-21.75
07.08.2026,03:21:00,76108,0,0.615787,-0.18,-0.36,-7.6875,1.0625,85.0625,-0.060687,0,0,-0.017995,0,0,1000,-50,-21.75
07.08.2026,03:21:00,76214,0,0.335892,-0.2,-0.19,-7,0.4375,83.4375,-0.003268,0,0,-0.018321,0,0,1000,-50,-23.25
07.08.2026,03:21:00,76320,0,-0.383789,0,0,-6.8125,-0.5625,82.625,-0.009927,0,0,-0.019314,0,0,1025,-50,-24.5625
07.08.2026,03:21:00,76426,0,0.256494,-0.14,-0.75,-7.0625,0.4375,82.75,-0.008793,0,0,-0.020193,0,0,1055,-50,-24
07.08.2026,03:21:00,76532,0,-0.253506,-0.14,-0.64,-7.625,-0.5,83.625,-0.001284,0,0,-0.020322,0,0,1080,-50,-22.125
07.08.2026,03:21:00,76638,0,0.526294,0.1,-0.61,-8.3125,0.125,85.375,-0.00215,0,0,-0.020537,0,0,1105,-50,-20.625
07.08.2026,03:21:00,76744,0,0.135276,0.2,-0.38,-8.6875,-1.125,86.6875,0.030143,0,0,-0.017522,0,0,1130,-50,-19.3125
07.08.2026,03:21:00,76850,0,-0.075264,-0.08,-0.7,-8.6875,-2.375,88.375,0.048052,0,0,-0.012717,0,0,1160,-50,-19.09375
07.08.2026,03:21:00,76956,0,-0.465278,-0.45,-0.03,-7.9375,-2.0625,270.5,0.050253,0,0,-0.007692,0,0,1185,3.25,-21.96875
07.08.2026,03:21:00,77062,0,0.066711,0.38,-0.17,-7.0625,1.25,271.5,-0.008889,0,0,-0.008581,0,0,1210,6.21875,-24.09375
07.08.2026,03:21:00,77168,0,-1.032139,0.19,-0.41,-7.375,0.875,270.375,-0.040735,0,0,-0.012654,0,0,1240,3.5,-23.4375
07.08.2026,03:21:00,77274,0,0.719924,-0.29,-0.79,-7.9375,2.875,267.625,-0.099442,0,0,-0.022599,0,0,1265,-11.84375,-20.875
07.08.2026,03:21:00,77380,0,0.909215,-0.21,0.19,-7.9375,1.9375,264.3125,-0.069971,0,0,-0.029596,0,0,1290,-25.71875,-21.5
07.08.2026,03:21:00,77486,0,-0.222916,0.38,0.57,-7.1875,0.25,262.875,0.005829,0,0,-0.029013,0,0,1320,-28.5,-24.21875
07.08.2026,03:21:00,77592,0,0.866633,-0.15,-1.15,-6.1875,1.1875,264.25,0.031941,0,0,-0.025819,0,0,1345,-25.75,-25.875
07.08.2026,03:21:00,77698,0,-0.082398,0.13,-1.06,-6.4375,1.75,267.125,0.016922,0,0,-0.024126,0,0,1370,-15,-26.4375
07.08.2026,03:21:00,77804,0,0.086654,0.31,-1.67,-7.3125,4.25,269.875,0.086673,0,0,-0.008952,0,0,1395,1.375,-23.8125
07.08.2026,03:21:00,77910,0,-0.103313,-0.05,-0.13,-7.8125,5.5625,272.3125,0.106525,0,0,0.0017,0,0,1425,11.125,-21.40625
07.08.2026,03:21:00,78016,0.009205,1.26016,-0.59,-2.07,-8.125,8.125,275.125,0.150547,0,0,0.016755,0,0,1450,23.15625,-19.696
07.08.2026,03:21:00,78122,0.032729,0.886024,-0.25,0.11,-9.75,-2.8125,277.875,0.191028,0,0,0.035858,0,0,1475,32.90625,-13.5118
07.08.2026,03:21:00,78228,0.071595,-3.891701,-2.97,-1.7,-11.75,-12.0625,279.5625,0.222891,0,0,0.058147,0,0,1505,39.8125,-9.919281
07.08.2026,03:21:00,78334,0.103301,0.808297,-2.62,-3.3,-13.375,-11.375,279.9375,0.149097,0,0,0.073057,0,0,1530,39.4375,1.376419
07.08.2026,03:21:00,78440,0.165691,-1.480065,-0.62,-1.28,-14.6875,-9.875,277.625,0.197014,0,0,0.092758,0,0,1550,28.15625,5.860558
07.08.2026,03:21:00,78546,0.266947,0.841982,0.41,-1.52,-16.125,-1.375,272.9375,0.166909,0,0,0.109449,0,0,1550,15.75,14.53757
07.08.2026,03:21:00,78652,0.338542,0.783242,0.25,-0.3,-17.375,-1.5,270.75,0.217714,0,0,0.13122,0,0,1550,4.75,17.59837
07.08.2026,03:21:00,78758,0.428547,-0.780259,-0.2,1.41,-18.75,-7.75,270.8125,0.307533,0,0,0.161974,0,0,1550,2.5,26.44524
07.08.2026,03:21:00,78864,0.501164,-0.621266,-0.27,1.16,-20.375,-13.3125,272.5625,0.289855,0,0,0.190959,0,0,1550,12.4375,28.85196
07.08.2026,03:21:00,78970,0.554349,1.024158,1.94,0.72,-21.0625,-10.0625,274.3125,0.302093,0,0,0.221168,0,0,1550,18.65625,38.16531
07.08.2026,03:21:00,79076,0.603443,0.512749,1.22,0.94,-19.75,-7.375,275.3125,0.37455,0,0,0.258623,0,0,1550,20.875,34.03002
07.08.2026,03:21:00,79182,0.638218,-0.452856,-0.4,0.81,-18,-8.125,275.5,0.484118,0,0,0.307035,0,0,1550,22.15625,31.25746
07.08.2026,03:21:00,79288,0.648445,0.465175,0.04,0.56,-15.9375,-6.125,274.8125,0.469122,0,0,0.353947,0,0,1550,18.625,21.59319
07.08.2026,03:21:00,79394,0.663787,0.137443,-1.17,-0.09,-14.0625,-7.0625,273.8125,0.506436,0,0,0.404591,0,0,1550,14.46875,16.98357
