Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
07.08.2026,23:29:08,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,10918,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11130,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11342,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11448,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11554,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11660,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11766,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:29:08,11872,0,-0.92,1.5,-0.54,-7,0,90,0,0,0,0,0,0,1000,-50,-24
07.08.2026,23:29:08,11978,0,0.040999,-0.06,-0.36,-16.1875,-5.6875,90.0625,-0.031778,0,0,-0.003178,0,0,1000,-50,3.5625
07.08.2026,23:29:08,12084,0,-0.018228,-0.06,-0.36,-16.1875,-5.8125,90.0625,-0.024616,0,0,-0.005639,0,0,1000,-50,3.5625
07.08.2026,23:29:08,12190,0,0.002387,-0.1,-0.34,-16.25,-5.75,90.0625,-0.019535,0,0,-0.007593,0,0,1000,-50,3.90625
07.08.2026,23:29:08,12296,0,0.082922,-0.05,-0.41,-16.3125,-5.5625,90,-0.016996,0,0,-0.009293,0,0,1000,-50,3.9375
07.08.2026,23:29:08,12402,0,0.04328,-0.04,-0.36,-16.4375,-5.75,90,-0.004465,0,0,-0.010876,0,0,1000,-50,4.3125
07.08.2026,23:29:08,12508,0,0.013502,-0.12,-0.31,-16.4375,-5.9375,89.875,-0.002604,0,0,-0.011136,0,0,1000,-50,4.3125
07.08.2026,23:29:08,12614,0,0.04348,-0.08,-0.33,-16.4375,-5.8125,89.875,0.000695,0,0,-0.011067,0,0,1000,-50,4.3125
07.08.2026,23:29:08,12720,0,0.043315,-0.07,-0.33,-16.4375,-5.8125,89.875,0.005229,0,0,-0.010544,0,0,1000,-50,4.3125
