Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
08.08.2026,01:38:30,5618,0.003068,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,5830,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,6042,0.001023,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,6148,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,6360,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,6466,0.002046,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,6572,0.001023,0,0,0,-7,0,90,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:38:30,6678,0,0.02,-0.07,-0.4,-7,-0.0625,90,0,0,0,0,0,0,1000,-50,-24
08.08.2026,01:38:30,6784,0.001023,0.040415,-0.09,-0.4,-18.125,-2.4375,90.0625,-0.013253,0,0,-0.001325,0,0,1000,-50,9.344318
08.08.2026,01:38:30,6890,0.001023,0.020708,-0.08,-0.37,-18.125,-2.4375,90.0625,-0.009341,0,0,-0.002259,0,0,1000,-50,9.681835
08.08.2026,01:38:30,6996,0,0.040884,-0.09,-0.39,-18.125,-2.375,90,-0.005562,0,0,-0.002816,0,0,1000,-50,9.375
08.08.2026,01:38:30,7102,0,0.010955,-0.09,-0.41,-18.125,-2.375,90,0.00115,0,0,-0.002929,0,0,1000,-50,9.375
08.08.2026,01:38:30,7208,0,0.030919,-0.08,-0.42,-18.1875,-2.375,89.9375,0.002758,0,0,-0.002653,0,0,1000,-50,9.5625
08.08.2026,01:38:30,7314,0.004091,0.020832,-0.04,-0.4,-18.1875,-2.375,89.9375,0.004858,0,0,-0.002167,0,0,1000,-50,9.930702
