Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
07.08.2026,22:57:47,357114,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357220,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357326,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357432,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357538,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357644,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357750,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357856,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,357962,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,358068,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,22:57:47,358174,0,-0.76,1.64,-0.52,-6.75,-0.375,90,0,0,0,0,0,0,1000,-50,-24
07.08.2026,22:57:47,358280,0,0.290639,-0.17,-0.36,-15.625,-5.5625,90.125,-0.019871,0,0,-0.001987,0,0,1000,-50,1.875
07.08.2026,22:57:47,358386,0,0.231902,0.1,-0.42,-15.9375,-4.8125,90,-0.039264,0,0,-0.005914,0,0,1000,-50,2.4375
07.08.2026,22:57:47,358492,0,0.332238,-0.01,-0.47,-16.125,-4.4375,89.6875,-0.010455,0,0,-0.006959,0,0,1000,-50,3.53125
07.08.2026,22:57:47,358598,0,-0.03853,0.07,-0.23,-16.125,-5.875,89.25,0.023862,0,0,-0.004573,0,0,1000,-50,3.375
07.08.2026,22:57:47,358704,0,0.160467,0.04,-0.3,-16.125,-5.6875,89.1875,0.028686,0,0,0.001415,0,0,1000,-50,3.375
07.08.2026,22:57:47,358810,0,0.289545,0.07,-0.41,-16.4375,-4.875,89.1875,0.042378,0,0,0.005653,0,0,1000,-50,4.625
07.08.2026,22:57:47,358916,0,0.138182,0.02,-0.43,-16.875,-4.9375,89.125,0.058094,0,0,0.011462,0,0,1000,-50,5.9375
07.08.2026,22:57:47,359022,0,0.066314,-0.02,-0.38,-16.9375,-5.3125,89.0625,0.059538,0,0,0.017416,0,0,1000,-50,5.8125
07.08.2026,22:57:47,359128,0,0.162458,-0.04,-0.39,-16.6875,-5.0625,89.0625,0.060377,0,0,0.023454,0,0,1015,-50,5.4375
07.08.2026,22:57:47,359234,0,0.120299,0,-0.32,-16.5625,-5,89.0625,0.067133,0,0,0.030167,0,0,1040,-50,4.6875
07.08.2026,22:57:47,359340,0,0.129926,-0.02,-0.28,-16.5625,-5,89.0625,0.078745,0,0,0.038041,0,0,1065,-50,4.6875
07.08.2026,22:57:47,359446,0,0.209586,-0.03,-0.3,-16.5625,-5,89.0625,0.089387,0,0,0.04698,0,0,1095,-50,4.875
07.08.2026,22:57:47,359552,0,0.169302,0.04,-0.34,-16.4375,-5,89.0625,0.098513,0,0,0.056831,0,0,1120,-50,4.15625
07.08.2026,22:57:47,359658,0,0.239061,-0.08,-0.72,-16.25,-5.0625,89.1875,0.106676,0,0,0.067499,0,0,1145,-50,3.9375
07.08.2026,22:57:47,359764,0,0.247101,-0.4,-0.9,-15.5625,-4.625,270,0.112009,0,0,0.0787,0,0,1175,50,2.8125
07.08.2026,22:57:47,359870,0.008182,0.134971,-0.47,-0.75,-14.0625,-4.875,270.125,0.120989,0,0,0.090799,0,0,1200,0.65625,-4.592613
07.08.2026,22:57:47,359976,0.026592,0.173282,-0.13,-0.56,-12.75,-5.5,270.1875,0.131373,0,0,0.103936,0,0,1225,0.75,-6.52153
07.08.2026,22:57:47,360082,0.058299,-0.157863,0.01,-0.29,-11.5625,-7.0625,270.0625,0.141756,0,0,0.118112,0,0,1255,0.5,-9.175507
07.08.2026,22:57:47,360188,0.068527,0.293151,-0.05,-0.43,-11.25,-7,270,0.141221,0,0,0.132234,0,0,1280,0,-9.036819
07.08.2026,22:57:47,360294,0.100233,0.045025,-0.07,-0.33,-10.9375,-6.5,270,0.13596,0,0,0.14583,0,0,1300,0,-8.28389
07.08.2026,22:57:47,360400,0.12478,0.42459,-0.02,-0.7,-10.875,-6.125,269.9375,0.160133,0,0,0.176733,0,0,1300,-0.25,-7.741783
