Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
07.08.2026,23:44:02,15158,0.014319,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,15264,0.009205,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,15370,0.013296,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,15476,0.014319,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,15582,0.014319,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,15688,0.015342,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,15794,0.016365,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,15900,0.015342,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,16006,0.012273,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,16112,0.014319,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:44:02,16218,0.015342,0,0,0,-7,0,90,0,0,0,0,0,0,1000,-50,-23.11018
07.08.2026,23:44:02,16324,0.011251,0.050765,-0.05,-0.37,-14.625,-5.75,90.0625,-0.023892,0,0,-0.002389,0,0,1000,-50,-23.90795
07.08.2026,23:44:02,16430,0.007159,0.001331,-0.08,-0.4,-14.5625,-5.9375,90.0625,-0.017653,0,0,-0.004154,0,0,1000,-50,-0.916443
07.08.2026,23:44:02,16536,0.017387,0.001784,-0.07,-0.36,-14.5,-6.125,90.125,-0.014119,0,0,-0.005566,0,0,1000,-50,-0.272659
07.08.2026,23:44:02,16642,0.020456,0.062135,-0.05,-0.32,-14.5,-6.125,90.25,-0.010957,0,0,-0.006662,0,0,1000,-50,-1.346581
07.08.2026,23:44:02,16748,0.020456,0.062276,-0.05,-0.31,-14.5,-6.125,90.3125,-0.004388,0,0,-0.007101,0,0,1000,-50,-1.530685
07.08.2026,23:44:02,16854,0.009205,0.012249,-0.06,-0.33,-14.625,-6.0625,90.3125,0.000842,0,0,-0.007017,0,0,1000,-50,-0.907387
07.08.2026,23:44:02,16960,0.008182,0.012151,-0.06,-0.37,-14.6875,-6.0625,90.4375,0.003044,0,0,-0.006712,0,0,1000,-50,-0.016998
07.08.2026,23:44:02,17066,0.013296,0.022012,-0.03,-0.35,-14.6875,-6.0625,90.4375,0.004338,0,0,-0.006278,0,0,1000,-50,-0.139732
07.08.2026,23:44:02,17172,0.019433,0.06179,-0.04,-0.34,-14.6875,-6.125,90.4375,0.006924,0,0,-0.005586,0,0,1005,-50,0.075058
07.08.2026,23:44:02,17278,0.021478,0.051471,-0.03,-0.36,-14.6875,-6.1875,90.4375,0.00993,0,0,-0.004593,0,0,1035,-50,-0.354515
07.08.2026,23:44:02,17384,0.019433,0.041053,-0.06,-0.33,-14.6875,-6.1875,90.4375,0.013022,0,0,-0.003291,0,0,1060,-50,-0.507935
07.08.2026,23:44:02,17490,0.009205,0.050946,-0.08,-0.35,-14.6875,-6.1875,90.4375,0.016459,0,0,-0.001645,0,0,1085,-50,-0.630661
07.08.2026,23:44:02,17596,0.015342,-0.059164,-0.07,-0.35,-14.6875,-6.375,90.4375,0.020147,0,0,0.00037,0,0,1115,-50,0.105743
07.08.2026,23:44:02,17702,0.022501,0.140945,-0.13,-0.39,-14.6875,-6.5,90.5,0.015951,0,0,0.003696,0,0,1140,-50,0.167107
07.08.2026,23:44:02,17808,0.020456,0.261021,-0.6,-0.9,-14.5,-6.3125,90.5625,0.031594,0,0,0.006856,0,0,1165,-50,-0.032852
07.08.2026,23:44:02,17914,0.031706,0.040572,-0.26,-0.91,-13.5,-6.5,270,0.03996,0,0,0.010852,0,0,1195,0,-4.893692
07.08.2026,23:44:02,18020,0.051139,0.040384,0.17,-0.69,-12.25,-6.6875,270.0625,0.038755,0,0,0.014727,0,0,1220,0.25,-7.656158
07.08.2026,23:44:02,18126,0.067504,0.010493,0.2,-0.35,-10.9375,-7.1875,269.9375,0.045249,0,0,0.019252,0,0,1245,0,-9.055511
07.08.2026,23:44:02,18232,0.078754,-0.079758,0.17,-0.48,-10.3125,-7.9375,269.8125,0.059898,0,0,0.025242,0,0,1270,-0.75,-10.58507
07.08.2026,23:44:02,18338,0.110461,-0.03954,-0.06,-0.74,-10.0625,-8.125,269.6875,0.062052,0,0,0.031447,0,0,1300,-1.25,-9.408798
07.08.2026,23:44:02,18444,0.135008,-0.019283,-0.28,-0.77,-10.0625,-8.125,269.625,0.065514,0,0,0.037999,0,0,1325,-1.5,-10.67022
07.08.2026,23:44:02,18550,0.163646,0.001066,-0.06,-0.58,-10.625,-8.625,269.375,0.069054,0,0,0.044904,0,0,1350,-2.5,-7.786064
07.08.2026,23:44:02,18656,0.183078,0.001401,-0.25,-0.4,-12.5,-9.5,269.0625,0.076493,0,0,0.052553,0,0,1380,-3.5,-2.709877
07.08.2026,23:44:02,18762,0.212739,0.351941,-0.68,-0.49,-14.125,-10.125,268.8125,0.081443,0,0,0.060698,0,0,1405,-5.0625,2.836761
07.08.2026,23:44:02,18868,0.239332,-0.209379,-0.82,0.43,-15.1875,-12.9375,268.4375,0.110472,0,0,0.071745,0,0,1430,-6.5625,6.003777
07.08.2026,23:44:02,18974,0.251605,-0.226644,-1.13,0.06,-16.75,-16.4375,268.3125,0.132647,0,0,0.085009,0,0,1460,-6.75,14.17089
07.08.2026,23:44:02,19080,0.275129,-0.100756,-0.87,-0.02,-17.25,-19.0625,268.375,0.143484,0,0,0.099358,0,0,1485,-6.75,14.60215
07.08.2026,23:44:02,19186,0.296608,-0.015747,-0.73,0.01,-17.1875,-19.0625,268.5625,0.159514,0,0,0.115309,0,0,1510,-5.59375,15.58346
