Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
07.08.2026,23:40:21,10388,0.020456,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,10494,0.015342,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,10600,0.020456,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,10706,0.028638,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,10812,0.022501,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,10918,0.021478,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,11024,0.020456,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,11130,0.027615,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,11236,0.028638,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,11342,0.022501,0,0,0,-7,0,90,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:40:21,11448,0.030684,0.04,-0.05,-0.37,-7,0.0625,89.3125,0,0,0,0,0,0,1000,-50,-22.95676
07.08.2026,23:40:21,11554,0.030684,0.001369,-0.14,-0.31,-13.5625,-7.625,88.5625,-0.043654,0,0,-0.004365,0,0,1000,-50,-4.164749
07.08.2026,23:40:21,11660,0.028638,0.142521,-0.13,-0.34,-13.375,-7.4375,88,-0.036699,0,0,-0.008035,0,0,1000,-50,-4.386894
07.08.2026,23:40:21,11766,0.021478,0.033237,-0.12,-0.32,-13.3125,-7.6875,87.5,-0.022812,0,0,-0.010316,0,0,1000,-50,-4.479515
07.08.2026,23:40:21,11872,0.023524,0.053708,-0.1,-0.32,-13.4375,-7.625,87.25,-0.015004,0,0,-0.011817,0,0,1000,-50,-3.518692
07.08.2026,23:40:21,11978,0.022501,0.123971,-0.11,-0.38,-13.5625,-7.1875,87.0625,-0.00836,0,0,-0.012653,0,0,1000,-50,-3.910782
07.08.2026,23:40:21,12084,0.02557,0.173907,-0.03,-0.4,-13.6875,-6.9375,87,0.002031,0,0,-0.01245,0,0,1000,-50,-2.676643
07.08.2026,23:40:21,12190,0.030684,0.153492,-0.08,-0.55,-13.875,-6.8125,87.125,0.013194,0,0,-0.01113,0,0,1000,-50,-2.611313
