Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
07.08.2026,23:36:19,18444,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,18550,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,18656,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,18762,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,18868,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,18974,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,19080,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,19186,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,19292,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,19398,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
07.08.2026,23:36:19,19504,0.001023,-1.19,1.6,-0.59,-7,0,90,0,0,0,0,0,0,1000,-50,-24
07.08.2026,23:36:19,19610,0,0.04,-0.03,-0.37,-16.75,-7.125,90.0625,-0.028937,0,0,-0.002894,0,0,1000,-50,5.25
07.08.2026,23:36:19,19716,0,0.06093,-0.09,-0.38,-16.75,-7.25,90.0625,-0.021423,0,0,-0.005036,0,0,1000,-50,5.25
07.08.2026,23:36:19,19822,0,0.05206,-0.1,-0.33,-16.75,-7.25,90.0625,-0.013702,0,0,-0.006406,0,0,1000,-50,5.25
07.08.2026,23:36:19,19928,0.006137,0.052317,-0.06,-0.35,-16.75,-7.25,90.0625,-0.008018,0,0,-0.007208,0,0,1000,-50,5.802303
07.08.2026,23:36:19,20034,0,0.062434,-0.08,-0.39,-16.75,-7.25,90.0625,-0.003625,0,0,-0.007571,0,0,1000,-50,5.188629
07.08.2026,23:36:19,20140,0.003068,0.052387,-0.05,-0.36,-16.75,-7.25,90.0625,0.001446,0,0,-0.007426,0,0,1000,-50,5.25
07.08.2026,23:36:19,20246,0.006137,0.042216,-0.09,-0.36,-16.75,-7.25,90.0625,0.005338,0,0,-0.006892,0,0,1000,-50,5.065899
07.08.2026,23:36:19,20352,0,0.071919,-0.04,-0.34,-16.75,-7.25,90.0625,0.009226,0,0,-0.00597,0,0,1000,-50,4.881798
07.08.2026,23:36:19,20458,0,0.081462,-0.07,-0.35,-16.75,-7.25,90.0625,0.01422,0,0,-0.004548,0,0,1015,-50,5.25
07.08.2026,23:36:19,20564,0,0.040859,-0.08,-0.34,-16.75,-7.3125,90.0625,0.018758,0,0,-0.002672,0,0,1040,-50,5.25
07.08.2026,23:36:19,20670,0,0.060729,-0.09,-0.3,-16.75,-7.3125,90.0625,0.022845,0,0,-0.000387,0,0,1070,-50,5.065899
07.08.2026,23:36:19,20776,0,0.080563,-0.09,-0.28,-16.75,-7.375,90.0625,0.028136,0,0,0.002426,0,0,1095,-50,5.25
07.08.2026,23:36:19,20882,0,0.10034,-0.08,-0.29,-16.75,-7.4375,90.0625,0.03543,0,0,0.005969,0,0,1120,-50,5.127266
07.08.2026,23:36:19,20988,0.002046,-0.139721,-0.1,-0.5,-16.6875,-7.4375,90.0625,0.038023,0,0,0.009772,0,0,1150,-50,5.188633
07.08.2026,23:36:19,21094,0.007159,-0.029859,-0.32,-0.9,-16.125,-7.1875,270,0.043546,0,0,0.014126,0,0,1175,50,2.747166
07.08.2026,23:36:19,21200,0.02557,0.260226,-0.15,-0.94,-14.25,-6.9375,270.125,0.070382,0,0,0.025451,0,0,1200,0.65625,-2.986877
07.08.2026,23:36:19,21307,0.041934,-0.031153,0,-0.22,-11.75,-8.25,270.25,0.092783,0,0,0.034729,0,0,1230,0.75,-9.269257
07.08.2026,23:36:19,21413,0.059322,0.008784,-0.2,-0.29,-10.875,-9.4375,270.4375,0.100369,0,0,0.044766,0,0,1255,1.5,-9.231682
07.08.2026,23:36:19,21519,0.086937,-0.061568,-0.24,-0.5,-11.0625,-10.375,270.6875,0.108617,0,0,0.055628,0,0,1280,2.25,-8.232719
07.08.2026,23:36:19,21625,0.097165,-0.080105,-0.09,-0.35,-11.4375,-10.5625,271,0.113553,0,0,0.066983,0,0,1310,4.3125,-7.660027
07.08.2026,23:36:19,21731,0.113529,0.391009,-0.14,-0.65,-12.3125,-9.625,271.4375,0.121097,0,0,0.079093,0,0,1335,6.0625,-2.893501
07.08.2026,23:36:19,21837,0.142167,-0.298988,0.06,0.09,-14.4375,-11.375,271.75,0.136601,0,0,0.092753,0,0,1360,6.90625,1.894543
07.08.2026,23:36:19,21943,0.159554,-0.256469,-0.06,-0.18,-16.5,-11.625,272,0.14002,0,0,0.106755,0,0,1385,7.75,7.810516
07.08.2026,23:36:19,22049,0.174896,0.464945,-0.33,-0.54,-18.6875,-11.5625,272.25,0.15346,0,0,0.122101,0,0,1415,9.15625,18.05598
07.08.2026,23:36:19,22155,0.20558,0.36464,-0.69,-0.3,-20.875,-12.8125,272.25,0.183677,0,0,0.140468,0,0,1440,9.15625,27.0845
07.08.2026,23:36:19,22261,0.215808,-0.175156,-0.81,0.56,-22.25,-15.875,272.3125,0.215099,0,0,0.161978,0,0,1465,9.40625,29.69184
07.08.2026,23:36:19,22367,0.237286,-0.330955,-1.07,0.69,-24,-20.0625,272.5625,0.218767,0,0,0.183855,0,0,1495,10,34.29588
07.08.2026,23:36:19,22473,0.259787,0.134522,-0.98,0.1,-24.125,-20.125,272.75,0.216883,0,0,0.205543,0,0,1520,11,35.82657
07.08.2026,23:36:19,22579,0.26797,0.038382,-0.77,0.06,-23.9375,-18.5,273.0625,0.235489,0,0,0.229092,0,0,1545,12,35.963
07.08.2026,23:36:19,22685,0.289448,0.27325,-0.79,-0.09,-23.6875,-16.375,273.625,0.252458,0,0,0.254338,0,0,1575,14.5,33.7499
07.08.2026,23:36:19,22791,0.300699,0.316773,-0.56,-0.03,-23.0625,-15.1875,274.1875,0.289798,0,0,0.283318,0,0,1600,16.75,32.16522
07.08.2026,23:36:19,22897,0.3232,0.05031,-0.44,-0.17,-22.125,-16.0625,275.125,0.3361,0,0,0.316928,0,0,1625,19.5,31.87897
07.08.2026,23:36:19,23003,0.343656,0.393904,-0.48,-0.23,-21.4375,-18.625,275.875,0.42995,0,0,0.399101,0,0,1650,24.28125,31.36423
07.08.2026,23:36:19,23109,0.373316,-0.069385,-0.4,0.05,-20.75,-21.0625,276.5625,0.48529,0,0,0.44763,0,0,1680,26.71875,30.24273
07.08.2026,23:36:19,23215,0.398886,0.616735,-0.42,0.05,-19.9375,-23.375,277.375,0.519616,0,0,0.499592,0,0,1700,30.125,27.32005
07.08.2026,23:36:19,23321,0.413205,-0.148533,-0.29,0.2,-19,-25,278.4375,0.598364,0,0,0.559428,0,0,1700,34.375,25.22631
07.08.2026,23:36:19,23427,0.443888,0.811405,-0.18,0.1,-18.5,-25.0625,279.25,0.631042,0,0,0.622532,0,0,1700,37.625,24.15247
