Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
08.08.2026,02:19:30,11024,0.056253,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11130,0.056253,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11236,0.05523,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11342,0.050116,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11448,0.060344,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11554,0.05523,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11660,0.053185,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11766,0.05523,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11872,0.051139,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,11978,0.049094,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,02:19:30,12084,0.048071,0,0,0,-7,0,90,0,0,0,0,0,0,1000,-50,-21.69874
08.08.2026,02:19:30,12190,0.054208,0.03,-0.09,-0.35,-21.5625,-4.9375,90.0625,0,0,0,0,0,0,1000,-50,21.52851
08.08.2026,02:19:30,12296,0.051139,0.090651,-0.07,-0.4,-21.5625,-4.9375,90.0625,-0.020689,0,0,-0.002069,0,0,1000,-50,21.03757
08.08.2026,02:19:30,12402,0.056253,0.011068,-0.09,-0.38,-21.5625,-5,90.0625,-0.005018,0,0,-0.003896,0,0,1000,-50,21.58988
08.08.2026,02:19:30,12508,0.051139,0.081226,-0.09,-0.39,-21.5,-5.0625,90.0625,0.000632,0,0,-0.003832,0,0,1000,-50,20.82279
08.08.2026,02:19:30,12614,0.054208,0.081206,-0.11,-0.36,-21.5,-5.0625,90.0625,0.006262,0,0,-0.003206,0,0,1000,-50,21.24896
08.08.2026,02:19:30,12720,0.048071,0.09066,-0.14,-0.39,-21.5,-5.0625,90,0.011057,0,0,-0.002101,0,0,1000,-50,20.32846
08.08.2026,02:19:30,12826,0.052162,0.080137,-0.09,-0.38,-21.5,-5.0625,89.875,0.01658,0,0,-0.000443,0,0,1000,-50,21.06486
08.08.2026,02:19:30,12932,0.04398,0.059452,-0.07,-0.38,-21.5,-5.125,89.75,0.021661,0,0,0.001723,0,0,1000,-50,20.32845
08.08.2026,02:19:30,13038,0.053185,0.078711,-0.07,-0.4,-21.5,-5,89.6875,0.023447,0,0,0.004068,0,0,1010,-50,20.91144
08.08.2026,02:19:30,13144,0.05523,0.087834,-0.09,-0.41,-21.5625,-5,89.625,0.027757,0,0,0.006844,0,0,1035,-50,20.73074
