Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
08.08.2026,01:42:56,22578,0.002046,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,22684,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,22790,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,22896,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,23002,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,23108,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,23214,0.003068,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,23320,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,23426,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,23532,0.003068,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,-40
08.08.2026,01:42:56,23638,0.005114,0,0,0,-7,0,90,0,0,0,0,0,0,1000,-50,-6.377266
08.08.2026,01:42:56,23744,0.004091,-0.079596,0.03,-0.3,-17.1875,-5.375,89.875,-0.01255,0,0,-0.001255,0,0,1000,-50,-23.12783
08.08.2026,01:42:56,23850,0.002046,-0.138953,0,-0.32,-17.375,-6.3125,89.75,-0.020023,0,0,-0.003257,0,0,1000,-50,7.035782
08.08.2026,01:42:56,23956,0.003068,-0.098086,-0.08,-0.41,-17.3125,-6.6875,89.625,-0.026948,0,0,-0.005952,0,0,1000,-50,6.658516
08.08.2026,01:42:56,24062,0,0.11283,-0.2,-0.64,-16.875,-6.75,89.375,-0.0285,0,0,-0.008802,0,0,1000,-50,5.616501
08.08.2026,01:42:56,24168,0.005114,-0.056377,0.05,-0.24,-16.125,-6.6875,88.8125,-0.02464,0,0,-0.011266,0,0,1000,-50,4.210255
08.08.2026,01:42:56,24274,0.003068,-0.065673,0.01,-0.26,-15.875,-6.625,88.3125,-0.021917,0,0,-0.013458,0,0,1000,-50,3.242069
